name,stars,numReviews,cuisine,priceRange,Url
Northern Chinese Restaurant,5,1,Chinese,Not Defined,
Rocco_,4,10,"American, Pizza",Not Defined,
La Scala,3,20,Italian,Medium,
The Slaw Dogs,4.5,31,American,Cheap,
Spice Up Thai Eatery,2,1,,Not Defined,
Casa Garcia,4,6,Mexican,Not Defined,
MA'S Italian Kitchen,4.5,29,Italian,Medium,
Hong Kong Express,3,2,Chinese,Not Defined,
Frankie & Johnnie's New York Pizza,2.5,3,,Not Defined,
Ardor,4.5,12,American,High,
Roni's,4,79,American,Medium,
Golden Soup,3.5,8,,Medium,
Jasmine Cafe,5,1,,Not Defined,
Tantawan Thai Kitchen,4.5,11,,Not Defined,
Sachi Teriyaki House,2,1,Japanese,Medium,
Bionicos Plus,5,1,,Not Defined,
Corner Cafe,3,1,,Not Defined,
M&M Soul Food,3,4,,Not Defined,
Shaanxi Gourmet,4,5,Chinese,Not Defined,
A Plus Tea House,5,1,,Not Defined,
Nersess Vanak Restaurant,4.5,2,,Not Defined,
Yasu Beverly Hills,4,1,Sushi,High,
Heidar Baba,4,45,"Middle Eastern, Persian",Medium,
Lotus,2,2,,Not Defined,
Shanghai Grill Restaurant,4,39,"Chinese, Asian",Medium,
Gloria's Restaurant,5,1,,Not Defined,
Harriet's Cheesecakes Unlimited,5,9,,Not Defined,
Corrientes 348 Argentine Restaurant,1,1,,Not Defined,
Coffee Commissary,4.5,3,Cafe,Medium,
Sa Ung Thai Restaurant,2,1,,Not Defined,
New Century Lobster,4.5,2,,Not Defined,
Com Tam Kieu,4,1,,Not Defined,
Nozawa Bar,4.5,24,"Japanese, Sushi",High,
Wokshop by Xian,2,1,,Not Defined,
La Salsa Westwood,2,1,Mexican,Not Defined,
Tacos and Tapatio,3.5,2,Mexican,Not Defined,
Shabuya,2,1,Japanese,Not Defined,
Rick's Hamburger,4.5,4,,Not Defined,
The Famous Blu Bar,5,1,"American, Bar",Not Defined,
Sea Harbour Seafood Restaurant,4,57,"Chinese, Asian",Medium,
Mediterranean Express Grill,3,1,Greek,Not Defined,
Yoga-urt,4.5,2,Healthy,Not Defined,
El Molinito Restaurant,4,1,,Not Defined,
Bonapetite Sushi Salad,5,1,Sushi,Not Defined,
Tocaya - Century City,3,8,,Medium,
First Draft Taproom & Kitchen,2.5,2,,Not Defined,
Bianca,5,3,,Not Defined,
Tacos Df,1,1,Mexican,Not Defined,
Olivetta,4,12,,Not Defined,
Xi'an,4,115,"Asian, Chinese",Medium,
Terracotta Restaurant,2.5,8,"Asian, Korean",Medium,
Paradise Bakery,4.5,13,,Medium,
Catch Me Sushi,2.5,2,Sushi,Not Defined,
Greenwich Village Pizzeria,4,11,"Italian, Pizza",Cheap,
City Tavern,4,49,"American, Bar",Medium,
Lazy Dog Restaurant & Bar,4.5,74,"American, Bar",Medium,
Boule de Pain,1,1,,Not Defined,
Restaurant Kiyono,4.5,26,"Japanese, Sushi",Medium,
LA Buns & Co,3.5,9,Mexican,Cheap,
Bistro Na's,4.5,24,"Chinese, Asian",Medium,
Brandview Collection Restaurant,1,1,,Not Defined,
Miras Grill,5,4,"Middle Eastern, Persian",Not Defined,
Roberta_,3.5,16,"Italian, Fast Food",Medium,
Beverliz Cafe,4.5,19,Cafe,Medium,
Yum Yum Donut,1,1,Cafe,Not Defined,
Yoshiharu Ramen,4,6,,Medium,
Raising Cane's,4,2,,Not Defined,
Sunset Deli,5,9,"Soups, Deli",Medium,
Celestina Rooftop,5,2,"Bar, Pub",Not Defined,
Mel and Rose Liquor and Deli,3,5,,Not Defined,
Pepe's,5,13,Mexican,Cheap,
Nothingness Restaurant,4,2,Chinese,Not Defined,
The Thirsty Merchant,3,5,Diner,Not Defined,
Mandarin Garden,3.5,3,Chinese,Not Defined,
Annapurna Cuisine,4,54,"Indian, Asian",Medium,
Pina Pizza House,4,24,"Italian, Pizza",Medium,
Pumpernickel Delicatessen,2,1,Deli,Not Defined,
Con Sazon Authentic Peruvian Cuisine,3,2,,Not Defined,
Norman's,4.5,3,"Latin, Spanish",High,
Chop Teriyaki,3.5,2,Japanese,Not Defined,
Chongqing Special Noodles,4,2,Asian,Not Defined,
Janga by Derrick's Jamaican Cuisine,4.5,12,"Caribbean, Jamaican",Not Defined,
The Palms Steak and Seafood,4.5,8,"Steakhouse, Seafood",Medium,
Fiesta Martin Bar & Grill,4.5,3,"Bar, Grill",Not Defined,
La Fonda of Inglewood Restaurant,5,26,"Mexican, Latin",Cheap,
Cafe de Olla,5,49,"Mexican, Cafe",Medium,
Shenyang Tasty Restaurant,5,1,"Chinese, Brew Pub",Not Defined,
Maki Yaki 20,5,2,,Not Defined,
Upper West,4.5,235,"American, Bar",Medium,
DISH,4,151,American,Medium,
Tardino Brothers,4,1,Italian,Not Defined,
Aguas Tijuana's Juice Bar,5,1,,Not Defined,
U PiCK Cafe,4.5,18,"Middle Eastern, Mediterranean",Cheap,
Lee's Chinese Fast Food,1,1,Chinese,Not Defined,
Jino's Pizza the Original,5,1,,Not Defined,
El Salto Del Fraile,3.5,4,"Peruvian, South American",Medium,
The Auld Fella,4.5,11,Irish,Medium,
Rare by Drai's,4.5,4,"Steakhouse, French",High,
Jean-Georges,4,119,American,High,
Malek's Restaurant,3,4,Middle Eastern,Cheap,
Kim Tar Restaurant,2,2,,Not Defined,
Din Tai Fung - Westfield Santa Anita,4.5,124,"Chinese, Asian",Medium,
Pupuseria Jutiapa,1,1,,Not Defined,
Anarbagh Indian restaurant,4,21,Indian,Medium,
Yaki's the Original Teriyaki,4.5,8,Japanese,Cheap,
Bondi Harvest,4.5,2,Australian,Medium,
Studio Cafe Magazzino,4.5,14,Soups,Cheap,
Mary Lane Cafe,3,4,,Not Defined,
Lemon Basket,4,4,American,Not Defined,
Nerano,4.5,64,"Italian, Mediterranean",High,
Jim's Famous Quarterpound Burger,4.5,6,"American, Fast Food",Not Defined,
Rose City Pizza,4,16,Pizza,Cheap,
BBQ Grill,4,1,,Not Defined,
Baja Mar Taco,5,4,Mexican,Not Defined,
E Baldi,4,84,Italian,High,
Mama Petrillo's,5,24,"Italian, Pizza",Medium,
Bluebird Brasserie,2.5,4,Pub,Not Defined,
Midori,3,1,,Not Defined,
California Hot Wings,5,1,,Not Defined,
Young Dong Tofu,4,9,"Korean, Barbecue",Cheap,
President Thai Cafe,5,12,"Asian, Thai",Not Defined,
House of Taco Restaurant,4.5,4,Mexican,Not Defined,
Dena Burgers,3.5,6,,Cheap,
Etta (Culver City),5,1,"Italian, Pizza",Not Defined,
Lupe's Restaurant,3,1,,Not Defined,
Pho Banh Mi Che Cali,4,11,"Asian, Vietnamese",Cheap,
Beaches Weho,5,1,,Not Defined,
Dave_ Chillin N Grillin,2.5,2,,Not Defined,
Cafe Laurent,4,73,"Cafe, French",Medium,
Juice It Up,1,1,,Not Defined,
The Glen,4,1,,Not Defined,
Izakaya Tora,5,1,Japanese,Not Defined,
Urasawa,4.5,42,"Japanese, Sushi",High,
El torogoz restaurante y pupuseria,2,2,,Not Defined,
Pizza Sociale,2.5,2,"Italian, Pizza",Not Defined,
Phillips Barbecue,4,10,Barbecue,Medium,
Ludo Bird,2.5,10,American,Cheap,
Blizz Frozen Yogurt & More!,4,1,,Not Defined,
Chef Mings Kitchen,3,7,Chinese,Not Defined,
Burbank Bar & Grille,4,55,"American, Bar",Medium,
La Barca Grill & Cantina,3.5,28,"Mexican, Latin",Medium,
Pho Pasteur,4,14,"Asian, Vietnamese",Not Defined,
San Marino Grill & Seafood,4,4,,Not Defined,
Fifty One Chinese Kitchen,5,7,,Not Defined,
Sip & Sonder,5,2,Cafe,Not Defined,
Tottino's Pizza,3,7,Italian,Medium,
Lights Of City,5,1,Chinese,Not Defined,
Rocco's Tavern Culver City,4,21,"Bar, Pub",Medium,
Motordogs,4.5,2,,Not Defined,
Chanos Drive-in,4,7,,Not Defined,
Jackpot Restaurant,2,1,,Not Defined,
Red's Flavor Table Take Out,4,1,,Not Defined,
Beverly Hills Thai Kosher,3.5,6,Thai,High,
Banh Xeo Quan,4,1,,Not Defined,
Sahara Middle Eastern Cuisine,4.5,32,Middle Eastern,Medium,
Firehouse Subs,2.5,2,Deli,Not Defined,
Seventy 7,4.5,13,"Bar, Pub",Medium,
Mariscos El Viejon,4,4,,Not Defined,
Cafe Istanbul,4,47,"Turkish, Middle Eastern",Medium,
Fresh Brothers Pizza Beverly Hills,4,26,"Pizza, Italian",Medium,
Sushi Sushi,4,27,"Japanese, Sushi",High,
Monsieur Crepe,5,4,"French, American",Medium,
AR Cucina,4,23,Italian,Medium,
Top Restaurant,4.5,13,Asian,Cheap,
Stuffed Sandwich,4,21,"Italian, American",Medium,
Alchemy Superfood Cafe,5,1,,Medium,
Sweet Red Peach,5,8,,Medium,
Emma's Snack Shop,4.5,5,Fast Food,Cheap,
BALAM Mexican Kitchen,4,2,Mexican,Cheap,
Amarone Hollywood california,4,1,Italian,Not Defined,
Fatima's Grill,5,2,,Not Defined,
The Jerk Spot Jamaican Restaurant,4,5,,Cheap,
Ya Sik Na Ra,2.5,2,,Not Defined,
Fuguya Sushi,2,2,,Not Defined,
Justin Queso's,5,2,"Mexican, American",Not Defined,
General Lee's Cocktail House,2,2,,Not Defined,
Lunar Feast Veggie Cuisine,4.5,6,Healthy,Medium,
Hunan Mao Restaurant,4,2,Chinese,Not Defined,
Fatamorgana Gelato,4.5,9,Italian,Medium,
Chao Doi Thai restaurant,3.5,6,Thai,Cheap,
Kock Dog,5,1,,Not Defined,
The Down and Out,2.5,7,,Cheap,
The Bar,5,12,"Bar, Wine Bar",Medium,
Sushi Dake,4,22,"Japanese, Sushi",Medium,
Dream Dinners,4,3,American,Not Defined,
Warrior,4.5,3,"Chinese, Asian",Medium,
Burger City Grill- Downey,4.5,13,,Medium,
Lou the French on the Block,4.5,6,,Not Defined,
Seed Bakery,4.5,26,Cafe,Medium,
Osaka Teriyaki & BBQ House,3.5,3,Barbecue,Not Defined,
Make Out,4.5,9,,Medium,
Doheny Room,3.5,13,"American, Bar",Medium,
Thien An,5,4,,Medium,
Shiki Seafood Buffet,4.5,10,Seafood,Not Defined,
The Truth Hollywood,1,1,American,Not Defined,
La Pasta,3,2,American,Medium,
El Oaxaco Taqueria,5,1,Mexican,Not Defined,
Isla Cantina,5,1,Mexican,Not Defined,
Salathai Restaurant,1.5,3,Thai,Not Defined,
Thuan Kieu Restaurant,2,1,,Not Defined,
L&L Hawai'i,1,1,Hawaiian,Not Defined,
Tony's Darts Away,4.5,40,"American, Bar",Cheap,
Pollos A La Brasas Old River,2,1,Spanish,Not Defined,
Tamarack Inn,4.5,12,"Bar, Pub",Medium,
Little Belize Restaurant Caribbean Cuisine,4.5,7,"Caribbean, Healthy",Medium,
Chinese Delight,3,10,Chinese,Cheap,
Yoli's Mexican Kitchen,4.5,13,Mexican,Cheap,
Maple Block,4,97,"American, Barbecue",Medium,
The Larder at Maple Drive,4.5,7,American,Medium,
Upper Crust Pizzeria,4.5,10,"Pizza, Italian",Medium,
Thai Paradise Restaurant,2.5,6,"Chinese, Asian",Not Defined,
Tai-Kadai Kitchen,4.5,5,Asian,Not Defined,
Novecento Pasta & Grill,4,22,Italian,Medium,
Ten Masa Sushi,4,9,"Sushi, Japanese",Medium,
Cerveteca,5,8,"American, Latin",Cheap,
Kings Deli,4.5,5,Fast Food,Not Defined,
Boardwalk 11,3,9,American,Medium,
Lucille's Smokehouse BBQ,4,123,"American, Bar",Medium,
Studio Plaza Cafe,4,7,Cafe,Cheap,
Havanamania,4.5,7,,Not Defined,
Stache,4,1,,Not Defined,
The Roof at EDITION,4,9,"Mexican, Bar",Medium,
Cafe Valentino,4,9,"American, Pizza",Medium,
The Great Grill,4,44,"American, Diner",Cheap,
1 Restaurant,5,1,Chinese,Not Defined,
Go Fresh Mongolian BBQ,4,5,"Barbecue, Asian",Cheap,
Lee's Hoagie House,4.5,27,American,Cheap,
Icho Izakaya,4,17,"Japanese, Seafood",Medium,
New Flavor of India,4,11,Indian,Medium,
Mariscos Choix,5,1,"Mexican, Seafood",Not Defined,
Octopus,4.5,42,"Japanese, Sushi",Medium,
The Holy Grill Food Truck,1,1,"Moroccan, Mediterranean",Medium,
Woody's Bar-B-Que 2,4,24,"American, Barbecue",Medium,
Flip It Cafe,4,1,American,Not Defined,
Fabulous Burgers,3,2,,Not Defined,
La Condesa Los Angeles,2.5,3,,Not Defined,
Freds Beverly Hills,4,32,American,Medium,
Le Gout Pastry & Cafe,1,1,,Not Defined,
Duran's Bakery,5,2,,Not Defined,
Ferrarini Cafe,4.5,18,"Italian, Cafe",Medium,
Fire Ass Thai,2.5,3,,Not Defined,
Tapioca Express,4,2,,Not Defined,
"Kaiba Japanese Ramen, Sushi & Grill",5,4,,Not Defined,
Brick & Flour,4.5,2,Mexican,Not Defined,
Bastards,4,13,"Bar, Pub",Medium,
Joss Cuisine,4.5,57,"Chinese, Asian",Medium,
Tehran,2.5,2,,Not Defined,
Saigon Eden Vietnamese Restaurant,4,2,Vietnamese,Not Defined,
Golden Indian Grill and Italian Pizza,2,2,"Italian, Indian",Not Defined,
El Taquito Mexicano,4,4,Mexican,Not Defined,
All-In Crab Cajun Restruant,5,1,Seafood,Not Defined,
Pho Boga,5,1,Vietnamese,Not Defined,
Jerry's Market,5,1,American,Not Defined,
Comics Restaurant,2,1,American,Not Defined,
Frantone's Pizza and Spaghetti Villa,5,8,Italian,Medium,
Bourbon Street Fish,3.5,8,Seafood,Medium,
Season Thai Cuisine,4.5,24,"Asian, Thai",Medium,
Jamz Creamery,5,1,,Not Defined,
Chico's Pizza Parlors,4,6,Pizza,Cheap,
Curry Hut Indian Food,4,1,,Not Defined,
Bacchus' Kitchen,4.5,30,American,Medium,
Kuru Kuru Sushi,4.5,21,"Japanese, Sushi",Medium,
Red Chicken Thai Restaurant,4,1,,Not Defined,
Trattoria Allegria,4.5,40,Italian,Medium,
Cravings,3.5,3,,Not Defined,
Bravo's Char Burger,4.5,10,,Cheap,
Arthur's Restaurant,4,12,,Not Defined,
Ella,4.5,4,,Not Defined,
Meze,1,1,,Not Defined,
Milkcow Cafe,5,1,Cafe,Cheap,
Fresh Brothers El Segundo Delivery Kitchen,1,1,,Not Defined,
Sam's Burgers,5,4,,Not Defined,
World Famous Phat & Juicy Burgers,4,1,,Not Defined,
Chicas Tacos,5,2,,Not Defined,
Puebla Tacos,4.5,5,Mexican,Not Defined,
L.A Buns,4.5,9,American,Cheap,
Royal Buffet,3.5,10,"Chinese, Asian",Not Defined,
Tonny's Restaurant,4.5,4,Mexican,Not Defined,
Tortuga Bay,5,7,"Mexican, American",Not Defined,
Two Sal's Pizza,5,1,,Not Defined,
Egg Tuck,2,2,,Not Defined,
M Cafe De Chaya,4.5,15,"International, Asian",Medium,
Namaste Spiceland,4.5,4,,Not Defined,
Lancers Family Restaurant,4,65,"American, Diner",Cheap,
Avon Street Grill,4,2,,Not Defined,
The Piazza at PCC,3,1,,Not Defined,
Chris' Korean BBQ,4.5,11,"Barbecue, Asian",Medium,
Wok on the Wild Side,5,5,Chinese,Not Defined,
Holi Organic Indian Cuisine,1,1,,Not Defined,
Hummus House,4.5,68,"Mediterranean, Middle Eastern",Medium,
Pat's Cocktail Lounge,1,1,,Not Defined,
Library Lounge,4.5,11,"Bar, Pub",Not Defined,
Happy Wok,5,1,Chinese,Not Defined,
The Derby,4.5,344,"American, Steakhouse",High,
Backstage Cafe,3.5,10,,Medium,
Pop's Bagels,3,2,Cafe,Medium,
The Dive,4.5,10,Pub,Not Defined,
Perry's Restaurant,2,1,American,Not Defined,
Rolling Rice,4.5,2,,Not Defined,
Tokyo Teriyaki,3,1,,Not Defined,
The Kitchen By Wolfgang Puck,2,2,American,Not Defined,
Century Bar & Grill,5,2,American,Not Defined,
Lotus & Light,4.5,8,Vietnamese,Medium,
Mariscos Ensenada,1,1,"Bar, Seafood",Medium,
Story Tavern,4,30,"American, Bar",Medium,
O'seyo Shabu Shabu,5,26,"Japanese, Asian",Medium,
Nothing Bundt Cakes,5,1,,Not Defined,
Lupita's,4.5,29,Mexican,Cheap,
Mother Tongue Restaurant,2,2,"Fusion, Healthy",Not Defined,
Downey Peking,4,11,Chinese,Medium,
Old Gyumri Restaurant,3,4,,Not Defined,
Cafe Sole,4.5,55,Italian,Medium,
The Blue Room,4.5,2,,Not Defined,
Gourmet Romano,4,5,"Italian, Pizza",Not Defined,
Golden Corral,4,18,,Cheap,
Lee's Caribbean Restaurant,4.5,4,,Not Defined,
Catch Steak LA,2,2,Steakhouse,Not Defined,
The New Townhouse,1,1,,Not Defined,
Tokyo Garden,4,17,"Japanese, Asian",Medium,
Ribs USA,3,45,"American, Barbecue",Medium,
Fragrant Jerky,5,1,,Not Defined,
Cluck2Go aka Man Chan Chicken,4.5,4,"Chinese, Asian",Not Defined,
Mastro's Ocean Club,2,2,,Not Defined,
El Pollo Unico,4,4,Spanish,Not Defined,
Tip Top Sandwiches,2,1,,Not Defined,
El Tapatio Restaurant,4.5,4,Mexican,Not Defined,
Al Layali Restaurant,2.5,2,,Not Defined,
Lucia's Pizza,3,1,,Not Defined,
McDonalds,2.5,3,,Not Defined,
Focus Room Cafe,3,1,,Not Defined,
The Grand Havana Room,5,7,American,High,
Doner House,4.5,4,Middle Eastern,Not Defined,
Green Horse,4,1,,Not Defined,
West Coast Grill,1,1,,Not Defined,
Pizza Pazza,5,1,,Not Defined,
Signature Burger,4.5,4,"American, Fast Food",Medium,
Falcone's Pizza,4.5,5,Pizza,Not Defined,
Ama_ita,5,1,"Mexican, Latin",Not Defined,
Emerald Thai Cuisine,4.5,2,Thai,Not Defined,
Teddy's Tacos,5,1,Mexican,Not Defined,
Gelato-go Beverly Hills,4.5,5,,Cheap,
Gamboge,2.5,6,,Not Defined,
Grilliant,4.5,2,Mediterranean,Not Defined,
New China Mongolian Bbq,4.5,13,"Chinese, Asian",Cheap,
World Empanadas,4.5,19,"Argentinean, Latin",Cheap,
Yu-N-Mi,4.5,20,"Japanese, Seafood",Medium,
Fresh Brothers Pizza Burbank,4,3,"Italian, American",Medium,
Hoppin Chicken,5,1,American,Medium,
GoGo Sushi,4.5,15,"Japanese, Sushi",Medium,
Yalla Mediterranean,4,5,,Cheap,
Maui Sushi Teriyaki,4.5,6,Sushi,Not Defined,
Hill Street Cafe,4,92,American,Medium,
Roma Market,5,2,,Not Defined,
Stinkin Crawfish,4,16,Seafood,Medium,
Ichiban Sushi,4,8,"Sushi, Japanese",Not Defined,
Mutiara Food & Market,3,1,"Asian, Malaysian",Not Defined,
Arth Bar & Kitchen,4.5,2,Indian,Not Defined,
Alberts Mexican Food,4,2,Mexican,Not Defined,
Noodle World Jr,4,8,"Chinese, Asian",Not Defined,
Baekjeong Temple City,4,11,"Barbecue, Asian",Medium,
Veggie-Life Restaurant,4.5,3,Vietnamese,Not Defined,
Ducks Restaurant,4,7,,Not Defined,
Pietro's,5,5,,Cheap,
Lock & Key Social Drinkery,3.5,11,"Bar, Pub",Medium,
Rosalie's Restaurant,5,1,"Caribbean, Jamaican",Not Defined,
Pronto Pronto Pizza,4,5,,Not Defined,
Stage 71,3,1,"Fast Food, Healthy",Medium,
Philippe Chow,2.5,9,"Contemporary, Fusion",Medium,
Beverly Hills Restaurant,4.5,4,"Italian, Indian",Medium,
Carasau Ristorante,3.5,2,Italian,Not Defined,
Ms Chi Cafe,3.5,5,"Chinese, Healthy",Medium,
Taqueria El Atacor N.2,4,1,Mexican,Not Defined,
Trilussa,4,1,Italian,Medium,
Louis Burgers,4.5,21,"American, Fast Food",Cheap,
Pepe's Mexican Food,4.5,11,Mexican,Cheap,
G&B Coffee,1,1,,Not Defined,
Cafe Cancun Mexican Food,4.5,23,Mexican,Cheap,
Bonnie B's Smokin BBQ Heaven,4.5,14,Barbecue,Medium,
Scottle's BGB,5,1,,Not Defined,
Saraya Thai Cuisine,4.5,6,Thai,Not Defined,
Nishi Poke & Sushi Roll,1,1,,Not Defined,
Farmers Market,2,3,American,Not Defined,
Chris Burgers,4.5,4,,Not Defined,
Tacos Super Gallito,1,1,,Not Defined,
Northgate Market,1,1,,Not Defined,
Grand Harbor Restaurant,4,11,Chinese,Medium,
Pupuseria Del Valle,4,2,,Not Defined,
East Coast Deli Bar & Grill,4,1,American,Not Defined,
Tacos Chente,4,6,Mexican,Not Defined,
BiiBiip Mediterranean,4,4,American,Medium,
208 to Go,4.5,7,,Medium,
Rustic Spoon,4.5,28,"Asian, Thai",Medium,
Victor Jr's,4,14,"Pizza, Italian",Not Defined,
K Republic Karaoke KTV,1,1,"Chinese, Japanese",Not Defined,
The Deli Box,5,2,"Italian, Pizza",Not Defined,
Golden Palace Chinese Restaurant,4,6,"Chinese, Asian",Cheap,
Mario's Tacos,3.5,4,Mexican,Not Defined,
Cali Tandoor,5,1,,Not Defined,
Estiatorio Louka,3.5,9,"Bar, Seafood",High,
Chiquita Bonita,4.5,66,"Mexican, Latin",Cheap,
Hot Bowl Noodle,1,1,,Not Defined,
Beverly Hills Market & Deli,4.5,2,,Not Defined,
Nu Great Wok,4.5,8,Chinese,Medium,
Old Fashion Deli,5,1,"Mediterranean, Middle Eastern",Not Defined,
Miss Melbourne Coffee,1,1,,Not Defined,
Clearman's North Woods Inn - San Gabriel,4,126,American,Medium,
Tony's Deli,3,1,Deli,Not Defined,
Taco's Cocos,3.5,2,Mexican,Not Defined,
Judi's Deli,4.5,15,"Soups, Cafe",Cheap,
Cholito Restaurant,4.5,4,,Not Defined,
Tocaya - Toluca Lake,5,1,Mexican,Cheap,
Carmen's Binicos,5,1,,Not Defined,
Poached Neighborhood Kitchen,4,5,Cafe,Medium,
Equelecua Cuban Cafe,4.5,17,"Latin, Cuban",Medium,
Dear John's,4,44,"American, Steakhouse",Medium,
Seoul Korean BBQ,4,21,"Asian, Korean",Medium,
Banana Bay Restaurant,5,4,,Not Defined,
Lonzo's Restaurant,4.5,15,"Peruvian, Latin",Cheap,
Tommy's Beverly Hills,5,1,"Italian, American",Not Defined,
Star Cafe,4,57,"Italian, American",Medium,
Panda Inn Restaurant,4,130,"Chinese, Asian",Medium,
Golden Bird,3.5,3,,Not Defined,
Pieloon,4,24,"American, Diner",Cheap,
Pizza of Venice,4.5,36,"Pizza, Italian",Medium,
Gourmet 88,4,59,"Chinese, Asian",Medium,
Drinx,4,2,,Not Defined,
BRB - Barriles Restobar,5,1,,Not Defined,
Mirame,3.5,8,,Not Defined,
Pho Filet,4.5,5,Vietnamese,Not Defined,
Downey's Bionicos and Fresh Fruit Bar,5,2,,Not Defined,
Barragan's Mexican Restaurant,4,48,Mexican,Medium,
Citrus on Sunset,4,2,,Not Defined,
Verdugo West Brewing Company,4,2,,Not Defined,
Mint Leaf I,4.5,77,Indian,Medium,
Gangadin,5,1,Indian,Not Defined,
HoneyBaked Ham,4.5,2,American,Not Defined,
Portobello's Cuisine,4.5,35,"Italian, Mediterranean",Medium,
Chu's Garden,4,1,,Not Defined,
Gucci Osteria da Massimo Bottura,4,9,,Not Defined,
Tempura Endo Beverly Hills,4,19,"Japanese, Healthy",High,
Yu/Mi Sushi,4.5,7,Sushi,Not Defined,
Divina Cucina,4,63,Italian,Medium,
The Poke Shack,4,2,Hawaiian,Not Defined,
Thai Original BBQ Restaurant,4,13,"Asian, Thai",Medium,
Casa Cordoba,4,68,Spanish,Medium,
Banadir,5,3,,Cheap,
Tokyo Guild,5,1,Japanese,Not Defined,
Florida,4.5,4,"Caribbean, Cuban",Not Defined,
Tina's,4,1,,Not Defined,
Dino's Pizza Burbank,4.5,50,"Pizza, Italian",Medium,
Roxbury Cafe,4.5,20,"Cafe, Italian",Cheap,
Hungry Crowd,4.5,3,"Italian, American",Not Defined,
Jiang Nan Spring,1.5,2,,Not Defined,
Green Olive Mediterranean Cuisine,4.5,39,"Middle Eastern, Mediterranean",Medium,
Emon Japanese Restaurant,3.5,9,"Japanese, Sushi",Cheap,
Sestina,3.5,4,Italian,Not Defined,
V.K Tofu,5,1,"Cafe, Deli",Not Defined,
Pasadena Pizza Co,4.5,7,,Cheap,
Pei Wei Asian Diner,4,1,"Chinese, Asian",Not Defined,
Tacos Charley No 3,5,1,Mexican,Not Defined,
California Pizza Kitchen at Burbank,4,61,"Pizza, American",Medium,
George Petrelli Famous Steak House,4,55,"American, Steakhouse",Medium,
CBH Lounge,5,3,International,Medium,
Kitchen on San Fernando,4.5,2,American,Medium,
Hong Kong Chef,4.5,6,Chinese,Cheap,
Baby Bros Pizza,3.5,8,"Italian, Pizza",Medium,
The Kitchen at Descanso,4,52,"American, Contemporary",Medium,
Kopan Ramen & Tofu House,4,28,"Japanese, Asian",Medium,
San Isidro Mexican Restaurant,5,1,Mexican,Not Defined,
Pho Show,4,44,"Asian, Vietnamese",Cheap,
Crimson Coward Downey,5,2,American,Not Defined,
Big Rice Korean Cuisine,4.5,4,"Asian, Korean",Not Defined,
JTYH Restaurant,4.5,7,"Chinese, Asian",Cheap,
Sandbag West Hollywood,4,1,,Not Defined,
Brolly Hut,4,5,,Not Defined,
Lolita's Fast Food,4,1,,Not Defined,
ALTAeats,4.5,72,American,Medium,
El Taco Nazo,4.5,4,Mexican,Cheap,
Submarine King,5,3,,Not Defined,
Mariposa,4,16,,Medium,
Bar on 4 at Neiman Marcus,4,21,"American, Brew Pub",Medium,
Papa Jakes Sub Shop,4,14,"American, Fast Food",Cheap,
El 7 Mares Express,5,2,,Not Defined,
Urban Press Winery & Restaurant,4.5,8,Wine Bar,Medium,
Shake Shack Burbank,4,11,American,Cheap,
Phovorite Vietnamese Kitchen,5,1,,Not Defined,
To Nostimo,5,1,Greek,Not Defined,
Phlight,4.5,110,Spanish,Medium,
Panda House,2,1,,Not Defined,
Alberto's Authentic Mexican,3.5,5,Mexican,Not Defined,
Casitas Taco Al Carbon,4.5,7,Mexican,Cheap,
Orange Chicken Express,3.5,3,American,Not Defined,
Boba Loca USA,4,1,American,Not Defined,
Yazawa Beef,4.5,7,,Not Defined,
Mega Grille,4.5,20,"Pizza, Mediterranean",Cheap,
Kung Pao Fresh,4,1,,Not Defined,
Mimi's Donuts,4.5,2,,Not Defined,
Penelope's Cafe,4.5,46,Soups,Medium,
Tacos El Chilango,5,1,Mexican,Not Defined,
Canton Kitchen,4,1,,Not Defined,
The T Room,4.5,26,,Medium,
Alfredo's Granada Restaurant,4.5,29,Mexican,Medium,
Pizza Studio Burbank,4.5,18,"Pizza, Fast Food",Cheap,
Simmer Huang,5,2,,Not Defined,
